C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_445.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_445.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_445.jpg, 0, 0, 0, 7.789135E-05
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_549.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_549.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_549.jpg, 0, 0, 0, 7.799463E-05
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_650.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_650.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_650.jpg, 0, 0, 0, 7.801659E-05
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_751.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_751.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_751.jpg, 0, 0, 0, 7.801505E-05
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_852.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_852.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_852.jpg, 0, 0.0592272, 0, 0.0244843
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_45_954.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_45_954.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_45_954.jpg, 0, 0.3549489, 0, 0.2856646
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_056.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_056.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_056.jpg, 0, 0.6581382, 0, 0.8645685
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_157.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_157.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_157.jpg, 0, 0.9584176, 0, 1.863605
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_258.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_258.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_258.jpg, -0.2753769, 1, 0, 3.031193
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_361.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_361.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_361.jpg, -0.5700219, 1, 0, 4.174972
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_461.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_461.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_461.jpg, -0.2642955, 1, 0, 5.57095
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_565.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_565.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_565.jpg, 0, 1, 0, 6.717055
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_667.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_667.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_667.jpg, 0, 0.8058327, 0, 7.76956
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_770.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_770.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_770.jpg, 0, 0.5113477, 0, 8.468137
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_870.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_870.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_870.jpg, 0, 0.6506568, 0, 9.029609
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_46_974.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_46_974.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_46_974.jpg, -0.0163323, 0.9634179, 0, 9.925091
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_075.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_075.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_075.jpg, -0.304734, 1, 0, 11.0008
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_176.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_176.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_176.jpg, -0.03032997, 1, 0, 11.86592
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_277.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_277.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_277.jpg, 0, 1, 0, 13.12413
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_378.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_378.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_378.jpg, -0.2882589, 1, 0, 14.20276
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_482.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_482.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_482.jpg, 0, 1, 0, 15.51776
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_587.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_587.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_587.jpg, -0.1934901, 0.8579251, 0, 16.41432
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_689.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_689.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_689.jpg, -0.4898385, 0.5615767, 0, 17.20259
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_793.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_793.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_793.jpg, -0.4725343, 0.2665498, 0, 17.14988
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_894.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_894.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_894.jpg, -0.4485298, 0, 0, 17.47551
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_47_994.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_47_994.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_47_994.jpg, -0.7546951, 0, 0, 16.73166
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_097.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_097.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_097.jpg, -0.595661, 0, 0, 16.97284
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_202.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_202.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_202.jpg, -0.2352461, 0, 0, 16.80072
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_304.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_304.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_304.jpg, 0, 0, 0, 16.09423
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_407.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_407.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_407.jpg, 0, 0.2166564, 0, 16.49968
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_508.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_508.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_508.jpg, 0, 0.5183188, 0, 16.35042
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_610.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_610.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_610.jpg, 0.1417191, 0.8243908, 0, 17.35612
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_713.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_713.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_713.jpg, 0.37626, 1, 0, 18.05442
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_818.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_818.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_818.jpg, 0.07959001, 1, 0, 19.2316
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_48_922.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_48_922.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_48_922.jpg, -0.1161561, 1, 0, 20.41034
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_022.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_022.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_022.jpg, -0.4177188, 0.8740051, 0, 21.18442
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_123.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_123.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_123.jpg, -0.1881453, 0.5707252, 0, 21.87186
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_226.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_226.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_226.jpg, 0, 0.2753671, 0, 22.08908
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_329.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_329.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_329.jpg, 0, 0, 0, 22.09076
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_432.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_432.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_432.jpg, -0.1139967, 0, 0, 21.7397
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_533.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_533.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_533.jpg, 0, 0, 0, 21.66918
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_634.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_634.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_634.jpg, 0, 0, 0, 21.25115
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_736.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_736.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_736.jpg, 0, 0, 0, 21.28475
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_837.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_837.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_837.jpg, 0, 0.0797997, 0, 20.78552
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_49_942.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_49_942.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_49_942.jpg, 0, 0.3586134, 0, 20.94403
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_046.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_046.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_046.jpg, -0.0169794, 0.05917286, 0, 21.22549
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_148.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_148.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_148.jpg, -0.3229047, 0, 0, 20.68796
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_249.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_249.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_249.jpg, -0.1083583, 0, 0, 20.74457
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_352.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_352.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_352.jpg, -0.1367166, 0, 0, 20.21334
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_455.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_455.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_455.jpg, -0.4432239, 0, 0, 20.24757
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_557.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_557.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_557.jpg, -0.3258456, 0, 0, 19.68539
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_659.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_659.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_659.jpg, -0.6381273, 0, 0, 19.71939
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_760.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_760.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_760.jpg, -0.6871269, 0, 0, 18.97562
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_863.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_863.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_863.jpg, -0.3282007, 0, 0, 18.76166
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_50_967.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_50_967.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_50_967.jpg, -0.03148238, 0, 0, 18.96922
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_071.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_071.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_071.jpg, 0, 0, 0, 18.34209
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_179.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_179.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_179.jpg, 0.1934487, 0, 0, 18.5796
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_280.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_280.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_280.jpg, 0.4620721, 0, 0, 17.82481
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_385.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_385.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_385.jpg, 0.1009564, 0, 0, 17.55766
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_491.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_491.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_491.jpg, 0, 0, 0, 17.87755
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_592.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_592.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_592.jpg, 0, 0.0641556, 0, 17.17228
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_698.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_698.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_698.jpg, 0, 0.3729942, 0, 17.73967
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_800.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_800.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_800.jpg, 0, 0.6643833, 0, 17.83237
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_51_901.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_51_901.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_51_901.jpg, 0, 1, 0, 18.95098
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_007.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_007.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_007.jpg, 0, 0.9348709, 0, 20.11523
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_107.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_107.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_107.jpg, -0.07925759, 0.6485554, 0, 20.75452
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_210.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_210.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_210.jpg, -0.1775187, 0.3443322, 0, 21.23376
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_316.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_316.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_316.jpg, 0, 0.04072718, 0, 21.04801
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_417.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_417.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_417.jpg, 0, 0, 0, 21.09835
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_523.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_523.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_523.jpg, 0, 0.2228418, 0, 20.9347
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_626.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_626.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_626.jpg, -0.0718308, 0.5340381, 0, 20.937
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_731.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_731.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_731.jpg, -0.1908846, 0.8304225, 0, 21.67817
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_833.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_833.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_833.jpg, 0, 1, 0, 22.52308
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_52_934.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_52_934.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_52_934.jpg, 0, 1, 0, 23.53886
C:\Users\faeiqkhan\Desktop\data\IMG\center_2024_11_02_14_33_53_039.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\left_2024_11_02_14_33_53_039.jpg, C:\Users\faeiqkhan\Desktop\data\IMG\right_2024_11_02_14_33_53_039.jpg, -0.104091, 1, 0, 24.49747
